series_id,year,period,value,footnote_codes
CES0000000010,1969,M05,24665,
CES0000000010,1969,M06,24774,
CES0000000010,1969,M07,24679,
CES0000000010,1969,M08,24742,
CES0000000010,1969,M09,24934,
CES0000000010,1969,M10,25089,
CES0000000010,1969,M11,25093,
CES0000000010,1969,M12,25162,
CES0000000010,1970,M01,25199,
CES0000000010,1970,M02,25259,
CES0000000010,1970,M03,25326,
CES0000000010,1970,M04,25327,
CES0000000010,1970,M05,25286,
CES0000000010,1970,M06,25250,
CES0000000010,1970,M07,25280,
CES0000000010,1970,M08,25241,
CES0000000010,1970,M09,25321,
CES0000000010,1970,M10,25274,
CES0000000010,1970,M11,25275,
CES0000000010,1970,M12,25335,
CES0000000010,1971,M01,25380,
CES0000000010,1971,M02,25370,
CES0000000010,1971,M03,25423,
CES0000000010,1971,M04,25488,
CES0000000010,1971,M05,25598,
CES0000000010,1971,M06,25618,
CES0000000010,1971,M07,25581,
CES0000000010,1971,M08,25648,
CES0000000010,1971,M09,25779,
CES0000000010,1971,M10,25779,
CES0000000010,1971,M11,25851,
CES0000000010,1971,M12,25973,
CES0000000010,1972,M01,26110,
CES0000000010,1972,M02,26195,
CES0000000010,1972,M03,26317,
CES0000000010,1972,M04,26401,
CES0000000010,1972,M05,26495,
CES0000000010,1972,M06,26623,
CES0000000010,1972,M07,26697,
CES0000000010,1972,M08,26847,
CES0000000010,1972,M09,26916,
CES0000000010,1972,M10,27119,
CES0000000010,1972,M11,27295,
CES0000000010,1972,M12,27474,
CES0000000010,1973,M01,27564,
CES0000000010,1973,M02,27723,
CES0000000010,1973,M03,27826,
CES0000000010,1973,M04,27954,
CES0000000010,1973,M05,28050,
CES0000000010,1973,M06,28164,
CES0000000010,1973,M07,28144,
CES0000000010,1973,M08,28306,
CES0000000010,1973,M09,28414,
CES0000000010,1973,M10,28607,
CES0000000010,1973,M11,28736,
CES0000000010,1973,M12,28916,
CES0000000010,1974,M01,28948,
CES0000000010,1974,M02,29021,
CES0000000010,1974,M03,29125,
CES0000000010,1974,M04,29203,
CES0000000010,1974,M05,29342,
CES0000000010,1974,M06,29393,
CES0000000010,1974,M07,29528,
CES0000000010,1974,M08,29548,
CES0000000010,1974,M09,29692,
CES0000000010,1974,M10,29709,
CES0000000010,1974,M11,29605,
CES0000000010,1974,M12,29464,
CES0000000010,1975,M01,29329,
CES0000000010,1975,M02,29293,
CES0000000010,1975,M03,29238,
CES0000000010,1975,M04,29126,
CES0000000010,1975,M05,29225,
CES0000000010,1975,M06,29243,
CES0000000010,1975,M07,29313,
CES0000000010,1975,M08,29510,
CES0000000010,1975,M09,29598,
CES0000000010,1975,M10,29760,
CES0000000010,1975,M11,29834,
CES0000000010,1975,M12,29985,
CES0000000010,1976,M01,30201,
CES0000000010,1976,M02,30345,
CES0000000010,1976,M03,30472,
CES0000000010,1976,M04,30808,
CES0000000010,1976,M05,30850,
CES0000000010,1976,M06,30979,
CES0000000010,1976,M07,31143,
CES0000000010,1976,M08,31227,
CES0000000010,1976,M09,31190,
CES0000000010,1976,M10,31243,
CES0000000010,1976,M11,31406,
CES0000000010,1976,M12,31595,
CES0000000010,1977,M01,31769,
CES0000000010,1977,M02,31938,
CES0000000010,1977,M03,32112,
CES0000000010,1977,M04,32235,
CES0000000010,1977,M05,32432,
CES0000000010,1977,M06,32650,
CES0000000010,1977,M07,32819,
CES0000000010,1977,M08,32975,
CES0000000010,1977,M09,33227,
CES0000000010,1977,M10,33376,
CES0000000010,1977,M11,33549,
CES0000000010,1977,M12,33729,
CES0000000010,1978,M01,33877,
CES0000000010,1978,M02,34041,
CES0000000010,1978,M03,34235,
CES0000000010,1978,M04,34490,
CES0000000010,1978,M05,34698,
CES0000000010,1978,M06,34915,
CES0000000010,1978,M07,34988,
CES0000000010,1978,M08,35133,
CES0000000010,1978,M09,35292,
CES0000000010,1978,M10,35467,
CES0000000010,1978,M11,35681,
CES0000000010,1978,M12,35836,
CES0000000010,1979,M01,35974,
CES0000000010,1979,M02,36081,
CES0000000010,1979,M03,36232,
CES0000000010,1979,M04,36338,
CES0000000010,1979,M05,36467,
CES0000000010,1979,M06,36638,
CES0000000010,1979,M07,36789,
CES0000000010,1979,M08,36989,
CES0000000010,1979,M09,36913,
CES0000000010,1979,M10,37134,
CES0000000010,1979,M11,37315,
CES0000000010,1979,M12,37390,
CES0000000010,1980,M01,37505,
CES0000000010,1980,M02,37666,
CES0000000010,1980,M03,37742,
CES0000000010,1980,M04,37809,
CES0000000010,1980,M05,37682,
CES0000000010,1980,M06,37639,
CES0000000010,1980,M07,37604,
CES0000000010,1980,M08,37764,
CES0000000010,1980,M09,37912,
CES0000000010,1980,M10,38043,
CES0000000010,1980,M11,38179,
CES0000000010,1980,M12,38290,
CES0000000010,1981,M01,38391,
CES0000000010,1981,M02,38480,
CES0000000010,1981,M03,38509,
CES0000000010,1981,M04,38602,
CES0000000010,1981,M05,38655,
CES0000000010,1981,M06,38762,
CES0000000010,1981,M07,38847,
CES0000000010,1981,M08,38904,
CES0000000010,1981,M09,38848,
CES0000000010,1981,M10,38898,
CES0000000010,1981,M11,38850,
CES0000000010,1981,M12,38826,
CES0000000010,1982,M01,38801,
CES0000000010,1982,M02,38861,
CES0000000010,1982,M03,38838,
CES0000000010,1982,M04,38809,
CES0000000010,1982,M05,38854,
CES0000000010,1982,M06,38823,
CES0000000010,1982,M07,38646,
CES0000000010,1982,M08,38729,
CES0000000010,1982,M09,38710,
CES0000000010,1982,M10,38689,
CES0000000010,1982,M11,38649,
CES0000000010,1982,M12,38690,
CES0000000010,1983,M01,38803,
CES0000000010,1983,M02,38849,
CES0000000010,1983,M03,38968,
CES0000000010,1983,M04,39112,
CES0000000010,1983,M05,39243,
CES0000000010,1983,M06,39434,
CES0000000010,1983,M07,39691,
CES0000000010,1983,M08,39600,
CES0000000010,1983,M09,40013,
CES0000000010,1983,M10,40124,
CES0000000010,1983,M11,40265,
CES0000000010,1983,M12,40485,
CES0000000010,1984,M01,40698,
CES0000000010,1984,M02,40924,
CES0000000010,1984,M03,41095,
CES0000000010,1984,M04,41303,
CES0000000010,1984,M05,41461,
CES0000000010,1984,M06,41668,
CES0000000010,1984,M07,41908,
CES0000000010,1984,M08,42101,
CES0000000010,1984,M09,42250,
CES0000000010,1984,M10,42448,
CES0000000010,1984,M11,42663,
CES0000000010,1984,M12,42746,
CES0000000010,1985,M01,42898,
CES0000000010,1985,M02,43009,
CES0000000010,1985,M03,43184,
CES0000000010,1985,M04,43278,
CES0000000010,1985,M05,43474,
CES0000000010,1985,M06,43573,
CES0000000010,1985,M07,43698,
CES0000000010,1985,M08,43833,
CES0000000010,1985,M09,43944,
CES0000000010,1985,M10,44067,
CES0000000010,1985,M11,44228,
CES0000000010,1985,M12,44367,
CES0000000010,1986,M01,44479,
CES0000000010,1986,M02,44626,
CES0000000010,1986,M03,44753,
CES0000000010,1986,M04,44913,
CES0000000010,1986,M05,45074,
CES0000000010,1986,M06,45119,
CES0000000010,1986,M07,45320,
CES0000000010,1986,M08,45481,
CES0000000010,1986,M09,45673,
CES0000000010,1986,M10,45838,
CES0000000010,1986,M11,45960,
CES0000000010,1986,M12,46085,
CES0000000010,1987,M01,46183,
CES0000000010,1987,M02,46318,
CES0000000010,1987,M03,46465,
CES0000000010,1987,M04,46654,
CES0000000010,1987,M05,46759,
CES0000000010,1987,M06,46896,
CES0000000010,1987,M07,47120,
CES0000000010,1987,M08,47220,
CES0000000010,1987,M09,47341,
CES0000000010,1987,M10,47642,
CES0000000010,1987,M11,47749,
CES0000000010,1987,M12,47895,
CES0000000010,1988,M01,48079,
CES0000000010,1988,M02,48288,
CES0000000010,1988,M03,48433,
CES0000000010,1988,M04,48556,
CES0000000010,1988,M05,48678,
CES0000000010,1988,M06,48882,
CES0000000010,1988,M07,48978,
CES0000000010,1988,M08,49073,
CES0000000010,1988,M09,49264,
CES0000000010,1988,M10,49409,
CES0000000010,1988,M11,49625,
CES0000000010,1988,M12,49788,
CES0000000010,1989,M01,49956,
CES0000000010,1989,M02,50103,
CES0000000010,1989,M03,50231,
CES0000000010,1989,M04,50338,
CES0000000010,1989,M05,50426,
CES0000000010,1989,M06,50542,
CES0000000010,1989,M07,50586,
CES0000000010,1989,M08,50642,
CES0000000010,1989,M09,50797,
CES0000000010,1989,M10,50853,
CES0000000010,1989,M11,51005,
CES0000000010,1989,M12,51079,
CES0000000010,1990,M01,51269,
CES0000000010,1990,M02,51333,
CES0000000010,1990,M03,51456,
CES0000000010,1990,M04,51541,
CES0000000010,1990,M05,51675,
CES0000000010,1990,M06,51697,
CES0000000010,1990,M07,51731,
CES0000000010,1990,M08,51689,
CES0000000010,1990,M09,51755,
CES0000000010,1990,M10,51760,
CES0000000010,1990,M11,51772,
CES0000000010,1990,M12,51770,
CES0000000010,1991,M01,51832,
CES0000000010,1991,M02,51741,
CES0000000010,1991,M03,51724,
CES0000000010,1991,M04,51642,
CES0000000010,1991,M05,51628,
CES0000000010,1991,M06,51671,
CES0000000010,1991,M07,51679,
CES0000000010,1991,M08,51699,
CES0000000010,1991,M09,51724,
CES0000000010,1991,M10,51777,
CES0000000010,1991,M11,51814,
CES0000000010,1991,M12,51834,
CES0000000010,1992,M01,51886,
CES0000000010,1992,M02,51909,
CES0000000010,1992,M03,51943,
CES0000000010,1992,M04,52031,
CES0000000010,1992,M05,52101,
CES0000000010,1992,M06,52147,
CES0000000010,1992,M07,52215,
CES0000000010,1992,M08,52289,
CES0000000010,1992,M09,52307,
CES0000000010,1992,M10,52378,
CES0000000010,1992,M11,52463,
CES0000000010,1992,M12,52531,
CES0000000010,1993,M01,52672,
CES0000000010,1993,M02,52800,
CES0000000010,1993,M03,52801,
CES0000000010,1993,M04,52961,
CES0000000010,1993,M05,53079,
CES0000000010,1993,M06,53183,
CES0000000010,1993,M07,53286,
CES0000000010,1993,M08,53368,
CES0000000010,1993,M09,53488,
CES0000000010,1993,M10,53627,
CES0000000010,1993,M11,53731,
CES0000000010,1993,M12,53875,
CES0000000010,1994,M01,53995,
CES0000000010,1994,M02,54083,
CES0000000010,1994,M03,54302,
CES0000000010,1994,M04,54477,
CES0000000010,1994,M05,54650,
CES0000000010,1994,M06,54757,
CES0000000010,1994,M07,54901,
CES0000000010,1994,M08,55060,
CES0000000010,1994,M09,55230,
CES0000000010,1994,M10,55327,
CES0000000010,1994,M11,55524,
CES0000000010,1994,M12,55658,
CES0000000010,1995,M01,55833,
CES0000000010,1995,M02,55930,
CES0000000010,1995,M03,56003,
CES0000000010,1995,M04,56104,
CES0000000010,1995,M05,56131,
CES0000000010,1995,M06,56236,
CES0000000010,1995,M07,56282,
CES0000000010,1995,M08,56426,
CES0000000010,1995,M09,56561,
CES0000000010,1995,M10,56620,
CES0000000010,1995,M11,56688,
CES0000000010,1995,M12,56752,
CES0000000010,1996,M01,56739,
CES0000000010,1996,M02,56946,
CES0000000010,1996,M03,57078,
CES0000000010,1996,M04,57158,
CES0000000010,1996,M05,57334,
CES0000000010,1996,M06,57435,
CES0000000010,1996,M07,57568,
CES0000000010,1996,M08,57703,
CES0000000010,1996,M09,57793,
CES0000000010,1996,M10,57950,
CES0000000010,1996,M11,58108,
CES0000000010,1996,M12,58211,
CES0000000010,1997,M01,58293,
CES0000000010,1997,M02,58418,
CES0000000010,1997,M03,58575,
CES0000000010,1997,M04,58746,
CES0000000010,1997,M05,58869,
CES0000000010,1997,M06,58992,
CES0000000010,1997,M07,59126,
CES0000000010,1997,M08,59204,
CES0000000010,1997,M09,59316,
CES0000000010,1997,M10,59507,
CES0000000010,1997,M11,59654,
CES0000000010,1997,M12,59807,
CES0000000010,1998,M01,59853,
CES0000000010,1998,M02,59965,
CES0000000010,1998,M03,60052,
CES0000000010,1998,M04,60128,
CES0000000010,1998,M05,60312,
CES0000000010,1998,M06,60422,
CES0000000010,1998,M07,60450,
CES0000000010,1998,M08,60624,
CES0000000010,1998,M09,60759,
CES0000000010,1998,M10,60853,
CES0000000010,1998,M11,60972,
CES0000000010,1998,M12,61159,
CES0000000010,1999,M01,61233,
CES0000000010,1999,M02,61442,
CES0000000010,1999,M03,61529,
CES0000000010,1999,M04,61670,
CES0000000010,1999,M05,61756,
CES0000000010,1999,M06,61923,
CES0000000010,1999,M07,62070,
CES0000000010,1999,M08,62151,
CES0000000010,1999,M09,62277,
CES0000000010,1999,M10,62478,
CES0000000010,1999,M11,62604,
CES0000000010,1999,M12,62742,
CES0000000010,2000,M01,62860,
CES0000000010,2000,M02,62935,
CES0000000010,2000,M03,63085,
CES0000000010,2000,M04,63291,
CES0000000010,2000,M05,63496,
CES0000000010,2000,M06,63453,
CES0000000010,2000,M07,63443,
CES0000000010,2000,M08,63520,
CES0000000010,2000,M09,63635,
CES0000000010,2000,M10,63622,
CES0000000010,2000,M11,63754,
CES0000000010,2000,M12,63788,
CES0000000010,2001,M01,63861,
CES0000000010,2001,M02,63919,
CES0000000010,2001,M03,63892,
CES0000000010,2001,M04,63962,
CES0000000010,2001,M05,63992,
CES0000000010,2001,M06,63948,
CES0000000010,2001,M07,64021,
CES0000000010,2001,M08,63978,
CES0000000010,2001,M09,63959,
CES0000000010,2001,M10,63788,
CES0000000010,2001,M11,63674,
CES0000000010,2001,M12,63616,
CES0000000010,2002,M01,63642,
CES0000000010,2002,M02,63620,
CES0000000010,2002,M03,63625,
CES0000000010,2002,M04,63591,
CES0000000010,2002,M05,63568,
CES0000000010,2002,M06,63583,
CES0000000010,2002,M07,63570,
CES0000000010,2002,M08,63619,
CES0000000010,2002,M09,63575,
CES0000000010,2002,M10,63597,
CES0000000010,2002,M11,63627,
CES0000000010,2002,M12,63570,
CES0000000010,2003,M01,63590,
CES0000000010,2003,M02,63602,
CES0000000010,2003,M03,63488,
CES0000000010,2003,M04,63499,
CES0000000010,2003,M05,63470,
CES0000000010,2003,M06,63429,
CES0000000010,2003,M07,63418,
CES0000000010,2003,M08,63306,
CES0000000010,2003,M09,63462,
CES0000000010,2003,M10,63521,
CES0000000010,2003,M11,63549,
CES0000000010,2003,M12,63600,
CES0000000010,2004,M01,63643,
CES0000000010,2004,M02,63664,
CES0000000010,2004,M03,63771,
CES0000000010,2004,M04,63870,
CES0000000010,2004,M05,63993,
CES0000000010,2004,M06,64037,
CES0000000010,2004,M07,64035,
CES0000000010,2004,M08,64005,
CES0000000010,2004,M09,64138,
CES0000000010,2004,M10,64284,
CES0000000010,2004,M11,64325,
CES0000000010,2004,M12,64395,
CES0000000010,2005,M01,64509,
CES0000000010,2005,M02,64610,
CES0000000010,2005,M03,64661,
CES0000000010,2005,M04,64821,
CES0000000010,2005,M05,64892,
CES0000000010,2005,M06,65023,
CES0000000010,2005,M07,65119,
CES0000000010,2005,M08,65170,
CES0000000010,2005,M09,65279,
CES0000000010,2005,M10,65212,
CES0000000010,2005,M11,65322,
CES0000000010,2005,M12,65327,
CES0000000010,2006,M01,65394,
CES0000000010,2006,M02,65466,
CES0000000010,2006,M03,65555,
CES0000000010,2006,M04,65590,
CES0000000010,2006,M05,65549,
CES0000000010,2006,M06,65579,
CES0000000010,2006,M07,65813,
CES0000000010,2006,M08,65940,
CES0000000010,2006,M09,66069,
CES0000000010,2006,M10,66182,
CES0000000010,2006,M11,66318,
CES0000000010,2006,M12,66469,
CES0000000010,2007,M01,66587,
CES0000000010,2007,M02,66734,
CES0000000010,2007,M03,66839,
CES0000000010,2007,M04,66918,
CES0000000010,2007,M05,67060,
CES0000000010,2007,M06,67136,
CES0000000010,2007,M07,67176,
CES0000000010,2007,M08,67274,
CES0000000010,2007,M09,67355,
CES0000000010,2007,M10,67418,
CES0000000010,2007,M11,67487,
CES0000000010,2007,M12,67624,
CES0000000010,2008,M01,67631,
CES0000000010,2008,M02,67664,
CES0000000010,2008,M03,67708,
CES0000000010,2008,M04,67686,
CES0000000010,2008,M05,67675,
CES0000000010,2008,M06,67632,
CES0000000010,2008,M07,67630,
CES0000000010,2008,M08,67481,
CES0000000010,2008,M09,67352,
CES0000000010,2008,M10,67167,
CES0000000010,2008,M11,67020,
CES0000000010,2008,M12,66806,
CES0000000010,2009,M01,66558,
CES0000000010,2009,M02,66320,
CES0000000010,2009,M03,66073,
CES0000000010,2009,M04,65825,
CES0000000010,2009,M05,65707,
CES0000000010,2009,M06,65554,
CES0000000010,2009,M07,65425,
CES0000000010,2009,M08,65350,
CES0000000010,2009,M09,65241,
CES0000000010,2009,M10,65175,
CES0000000010,2009,M11,65129,
CES0000000010,2009,M12,65064,
CES0000000010,2010,M01,65084,
CES0000000010,2010,M02,65010,
CES0000000010,2010,M03,65078,
CES0000000010,2010,M04,65080,
CES0000000010,2010,M05,65300,
CES0000000010,2010,M06,65172,
CES0000000010,2010,M07,65081,
CES0000000010,2010,M08,65028,
CES0000000010,2010,M09,64956,
CES0000000010,2010,M10,65049,
CES0000000010,2010,M11,65087,
CES0000000010,2010,M12,65107,
CES0000000010,2011,M01,65117,
CES0000000010,2011,M02,65161,
CES0000000010,2011,M03,65243,
CES0000000010,2011,M04,65394,
CES0000000010,2011,M05,65369,
CES0000000010,2011,M06,65445,
CES0000000010,2011,M07,65466,
CES0000000010,2011,M08,65485,
CES0000000010,2011,M09,65557,
CES0000000010,2011,M10,65655,
CES0000000010,2011,M11,65712,
CES0000000010,2011,M12,65778,
CES0000000010,2012,M01,65955,
CES0000000010,2012,M02,66064,
CES0000000010,2012,M03,66155,
CES0000000010,2012,M04,66190,
CES0000000010,2012,M05,66295,
CES0000000010,2012,M06,66317,
CES0000000010,2012,M07,66401,
CES0000000010,2012,M08,66462,
CES0000000010,2012,M09,66541,
CES0000000010,2012,M10,66617,
CES0000000010,2012,M11,66702,
CES0000000010,2012,M12,66790,
CES0000000010,2013,M01,66880,
CES0000000010,2013,M02,66961,
CES0000000010,2013,M03,67070,
CES0000000010,2013,M04,67194,
CES0000000010,2013,M05,67267,
CES0000000010,2013,M06,67336,
CES0000000010,2013,M07,67450,
CES0000000010,2013,M08,67594,
CES0000000010,2013,M09,67690,
CES0000000010,2013,M10,67770,
CES0000000010,2013,M11,67919,
CES0000000010,2013,M12,67965,
CES0000000010,2014,M01,67977,
CES0000000010,2014,M02,68048,
CES0000000010,2014,M03,68155,
CES0000000010,2014,M04,68308,
CES0000000010,2014,M05,68391,
CES0000000010,2014,M06,68492,
CES0000000010,2014,M07,68568,
CES0000000010,2014,M08,68657,
CES0000000010,2014,M09,68834,
CES0000000010,2014,M10,68966,
CES0000000010,2014,M11,69105,
CES0000000010,2014,M12,69259,
CES0000000010,2015,M01,69338,
CES0000000010,2015,M02,69479,
CES0000000010,2015,M03,69534,
CES0000000010,2015,M04,69650,
CES0000000010,2015,M05,69826,
CES0000000010,2015,M06,69954,
CES0000000010,2015,M07,70042,
CES0000000010,2015,M08,70101,
CES0000000010,2015,M09,70217,
CES0000000010,2015,M10,70373,
CES0000000010,2015,M11,70513,
CES0000000010,2015,M12,70649,
CES0000000010,2016,M01,70769,
CES0000000010,2016,M02,70953,
CES0000000010,2016,M03,71095,
CES0000000010,2016,M04,71204,
CES0000000010,2016,M05,71296,
CES0000000010,2016,M06,71432,
CES0000000010,2016,M07,71665,
CES0000000010,2016,M08,71773,
CES0000000010,2016,M09,71918,
CES0000000010,2016,M10,71972,
CES0000000010,2016,M11,72030,
CES0000000010,2016,M12,72156,
CES0000000010,2017,M01,72194,
CES0000000010,2017,M02,72284,
CES0000000010,2017,M03,72320,
CES0000000010,2017,M04,72400,
CES0000000010,2017,M05,72460,
CES0000000010,2017,M06,72538,
CES0000000010,2017,M07,72671,
CES0000000010,2017,M08,72750,
CES0000000010,2017,M09,72773,
CES0000000010,2017,M10,72885,
CES0000000010,2017,M11,73036,
CES0000000010,2017,M12,73102,
CES0000000010,2018,M01,73208,
CES0000000010,2018,M02,73427,
CES0000000010,2018,M03,73516,
CES0000000010,2018,M04,73620,
CES0000000010,2018,M05,73805,
CES0000000010,2018,M06,73944,
CES0000000010,2018,M07,73990,
CES0000000010,2018,M08,74128,
CES0000000010,2018,M09,74210,
CES0000000010,2018,M10,74333,
CES0000000010,2018,M11,74459,
CES0000000010,2018,M12,74529,
CES0000000010,2019,M01,74673,
CES0000000010,2019,M02,74766,
CES0000000010,2019,M03,74871,
CES0000000010,2019,M04,75016,
CES0000000010,2019,M05,75094,
CES0000000010,2019,M06,75169,
CES0000000010,2019,M07,75319,
CES0000000010,2019,M08,75454,
CES0000000010,2019,M09,75610,
CES0000000010,2019,M10,75731,
CES0000000010,2019,M11,75896,
CES0000000010,2019,M12,76047,
CES0000000010,2020,M01,76173,P
CES0000000010,2020,M02,76320,P
CES0000000025,1939,M03,30101,
CES0000000025,1939,M06,30298,
CES0000000025,1939,M09,30704,
CES0000000025,1939,M12,31474,
CES0000000025,1940,M03,31714,
CES0000000025,1940,M06,31852,
CES0000000025,1940,M09,32368,
CES0000000025,1940,M12,33703,
CES0000000025,1941,M03,34805,
CES0000000025,1941,M06,36100,
CES0000000025,1941,M09,37505,
CES0000000025,1941,M12,38026,
CES0000000025,1942,M03,38598,
CES0000000025,1942,M06,39717,
CES0000000025,1942,M09,40906,
CES0000000025,1942,M12,41701,
CES0000000025,1943,M03,42372,
CES0000000025,1943,M06,42675,
CES0000000025,1943,M09,42579,
CES0000000025,1943,M12,42747,
CES0000000025,1944,M03,42495,
CES0000000025,1944,M06,41998,
CES0000000025,1944,M09,41811,
CES0000000025,1944,M12,41760,
CES0000000025,1945,M03,41863,
CES0000000025,1945,M06,41300,
CES0000000025,1945,M09,39949,
CES0000000025,1945,M12,38902,
CES0000000025,1946,M03,39756,
CES0000000025,1946,M06,41332,
CES0000000025,1946,M09,42570,
CES0000000025,1946,M12,43289,
CES0000000025,1947,M03,43566,
CES0000000025,1947,M06,43649,
CES0000000025,1947,M09,43969,
CES0000000025,1947,M12,44492,
CES0000000025,1948,M03,44632,
CES0000000025,1948,M06,44736,
CES0000000025,1948,M09,45211,
CES0000000025,1948,M12,45156,
CES0000000025,1949,M03,44468,
CES0000000025,1949,M06,43986,
CES0000000025,1949,M09,43645,
CES0000000025,1949,M12,43235,
CES0000000025,1950,M03,43592,
CES0000000025,1950,M06,44728,
CES0000000025,1950,M09,46028,
CES0000000025,1950,M12,46781,
CES0000000025,1951,M03,47579,
CES0000000025,1951,M06,47959,
CES0000000025,1951,M09,48009,
CES0000000025,1951,M12,48156,
CES0000000025,1952,M03,48441,
CES0000000025,1952,M06,48515,
CES0000000025,1952,M09,48796,
CES0000000025,1952,M12,49860,
CES0000000025,1953,M03,50319,
CES0000000025,1953,M06,50481,
CES0000000025,1953,M09,50464,
CES0000000025,1953,M12,49950,
CES0000000025,1954,M03,49336,
CES0000000025,1954,M06,49013,
CES0000000025,1954,M09,48849,
CES0000000025,1954,M12,49151,
CES0000000025,1955,M03,49701,
CES0000000025,1955,M06,50517,
CES0000000025,1955,M09,51121,
CES0000000025,1955,M12,51609,
CES0000000025,1956,M03,52145,
CES0000000025,1956,M06,52489,
CES0000000025,1956,M09,52397,
CES0000000025,1956,M12,52842,
CES0000000025,1957,M03,53047,
CES0000000025,1957,M06,53152,
CES0000000025,1957,M09,53062,
CES0000000025,1957,M12,52568,
CES0000000025,1958,M03,51650,
CES0000000025,1958,M06,50952,
CES0000000025,1958,M09,51259,
CES0000000025,1958,M12,51838,
CES0000000025,1959,M03,52727,
CES0000000025,1959,M06,53517,
CES0000000025,1959,M09,53523,
CES0000000025,1959,M12,53722,
CES0000000025,1960,M03,54414,
CES0000000025,1960,M06,54545,
CES0000000025,1960,M09,54268,
CES0000000025,1960,M12,53948,
CES0000000025,1961,M03,53633,
CES0000000025,1961,M06,53797,
CES0000000025,1961,M09,54270,
CES0000000025,1961,M12,54712,
CES0000000025,1962,M03,55118,
CES0000000025,1962,M06,55625,
CES0000000025,1962,M09,55854,
CES0000000025,1962,M12,56042,
CES0000000025,1963,M03,56222,
CES0000000025,1963,M06,56618,
CES0000000025,1963,M09,56927,
CES0000000025,1963,M12,57300,
CES0000000025,1964,M03,57712,
CES0000000025,1964,M06,58077,
CES0000000025,1964,M09,58645,
CES0000000025,1964,M12,59144,
CES0000000025,1965,M03,59795,
CES0000000025,1965,M06,60480,
CES0000000025,1965,M09,61228,
CES0000000025,1965,M12,62012,
CES0000000025,1966,M03,62839,
CES0000000025,1966,M06,63753,
CES0000000025,1966,M09,64484,
CES0000000025,1966,M12,65024,
CES0000000025,1967,M03,65455,
CES0000000025,1967,M06,65612,
CES0000000025,1967,M09,66065,
CES0000000025,1967,M12,66609,
CES0000000025,1968,M03,67105,
CES0000000025,1968,M06,67704,
CES0000000025,1968,M09,68313,
CES0000000025,1968,M12,68984,
CES0000000025,1969,M03,69681,
CES0000000025,1969,M06,70345,
CES0000000025,1969,M09,70884,
CES0000000025,1969,M12,71149,
CES0000000025,1970,M03,71311,
CES0000000025,1970,M06,71167,
CES0000000025,1970,M09,70978,
CES0000000025,1970,M12,70574,
CES0000000025,1971,M03,70844,
CES0000000025,1971,M06,71179,
CES0000000025,1971,M09,71434,
CES0000000025,1971,M12,71866,
CES0000000025,1972,M03,72678,
CES0000000025,1972,M06,73463,
CES0000000025,1972,M09,74038,
CES0000000025,1972,M12,74972,
CES0000000025,1973,M03,75972,
CES0000000025,1973,M06,76663,
CES0000000025,1973,M09,77119,
CES0000000025,1973,M12,77853,
CES0000000025,1974,M03,78217,
CES0000000025,1974,M06,78512,
CES0000000025,1974,M09,78622,
CES0000000025,1974,M12,78182,
CES0000000025,1975,M03,76953,
CES0000000025,1975,M06,76535,
CES0000000025,1975,M09,77050,
CES0000000025,1975,M12,77747,
CES0000000025,1976,M03,78789,
CES0000000025,1976,M06,79327,
CES0000000025,1976,M09,79714,
CES0000000025,1976,M12,80200,
CES0000000025,1977,M03,81023,
CES0000000025,1977,M06,82101,
CES0000000025,1977,M09,83147,
CES0000000025,1977,M12,84128,
CES0000000025,1978,M03,85001,
CES0000000025,1978,M06,86540,
CES0000000025,1978,M09,87436,
CES0000000025,1978,M12,88339,
CES0000000025,1979,M03,89114,
CES0000000025,1979,M06,89771,
CES0000000025,1979,M09,90281,
CES0000000025,1979,M12,90575,
CES0000000025,1980,M03,90892,
CES0000000025,1980,M06,90457,
CES0000000025,1980,M09,90051,
CES0000000025,1980,M12,90727,
CES0000000025,1981,M03,91116,
CES0000000025,1981,M06,91356,
CES0000000025,1981,M09,91548,
CES0000000025,1981,M12,91149,
CES0000000025,1982,M03,90521,
CES0000000025,1982,M06,90041,
CES0000000025,1982,M09,89356,
CES0000000025,1982,M12,88821,
CES0000000025,1983,M03,88999,
CES0000000025,1983,M06,89676,
CES0000000025,1983,M09,90604,
CES0000000025,1983,M12,91875,
CES0000000025,1984,M03,93086,
CES0000000025,1984,M06,94123,
CES0000000025,1984,M09,95055,
CES0000000025,1984,M12,95906,
CES0000000025,1985,M03,96572,
CES0000000025,1985,M06,97270,
CES0000000025,1985,M09,97844,
CES0000000025,1985,M12,98428,
CES0000000025,1986,M03,98838,
CES0000000025,1986,M06,99175,
CES0000000025,1986,M09,99665,
CES0000000025,1986,M12,100313,
CES0000000025,1987,M03,100920,
CES0000000025,1987,M06,101709,
CES0000000025,1987,M09,102438,
CES0000000025,1987,M12,103390,
CES0000000025,1988,M03,104152,
CES0000000025,1988,M06,105007,
CES0000000025,1988,M09,105746,
CES0000000025,1988,M12,106597,
CES0000000025,1989,M03,107403,
CES0000000025,1989,M06,107910,
CES0000000025,1989,M09,108186,
CES0000000025,1989,M12,108688,
CES0000000025,1990,M03,109426,
CES0000000025,1990,M06,109794,
CES0000000025,1990,M09,109653,
CES0000000025,1990,M12,109249,
CES0000000025,1991,M03,108788,
CES0000000025,1991,M06,108316,
CES0000000025,1991,M09,108313,
CES0000000025,1991,M12,108327,
